DRIVER_NAME,location,GROUP,TEAM,mean_KPH,std_KPH,med_KPH,max_KPH,min_KPH,skew_KPH,mean_S1,std_S1,med_S1,max_S1,min_S1,skew_S1,mean_S2,std_S2,med_S2,max_S2,min_S2,skew_S2,mean_S3,std_S3,med_S3,max_S3,min_S3,skew_S3,Total_Lap_Num,cnt_CROSSING_FINISH_LINE_IN_PIT
Oliver TURVEY,HongKong,0.0,NEXTEV NIO,88.10512820512821,26.06323230669221,98.3,105.5,10.8,-2.348510169035104,21952.666666666668,8475.02522689409,19075.0,62128.0,18029.0,3.894030820560495,24164.02564102564,11582.237565584686,21402.0,93140.0,19807.0,5.849749785814956,63236.89743589744,112490.55691310618,27583.0,531018.0,25044.0,3.184262958672677,21.0,4
Oliver TURVEY,HongKong,2.0,NEXTEV NIO,93.61600000000003,20.873187175348733,100.45,105.9,9.7,-3.1781779997075197,32435.5,87230.0589633235,19093.5,636231.0,18227.0,7.046857576594098,23528.2,7210.749744482262,21739.5,64285.0,20052.0,4.760343953257897,35445.7,54566.90401783699,25750.5,408136.0,24936.0,6.7844032357916975,45.0,2
Oliver TURVEY,Marrakesh,0.0,NEXTEV NIO,118.26760563380282,20.311058034253772,124.3,131.3,14.7,-3.6693388382004892,45486.84507042253,81254.26573481683,30331.0,666942.0,28717.0,6.937632105457958,37802.23943661972,2276.747438560976,37287.0,51766.0,35524.0,4.578804941929535,18962.014084507042,3378.3817787005564,18188.0,44110.0,17212.0,6.396502822474429,33.0,4
Oliver TURVEY,Marrakesh,2.0,NEXTEV NIO,77.25999999999999,53.493672523019015,92.2,130.7,15.1,-0.3433036974504132,149105.6,278927.45515330683,31839.0,647392.0,0.0,2.220752194231763,30960.6,17430.357807572396,37898.0,40809.0,0.0,-2.158991378693282,75355.8,137432.12039839887,18314.0,320768.0,0.0,2.215999350511035,5.0,2
Oliver TURVEY,Marrakesh,0.0,NIO Formula E Team,116.14905660377356,24.596088046065606,125.5,132.9,14.6,-3.043669564259431,53797.188679245286,107121.26854771374,29884.0,679219.0,28244.0,5.131370313594607,38797.16981132075,4821.24513815135,37112.0,62283.0,35045.0,3.7194610909225974,19187.132075471698,3769.632118542031,17976.0,43605.0,16967.0,5.4964419358192576,23.0,4
Oliver TURVEY,Marrakesh,4.0,NIO Formula E Team,79.26,43.646168216694576,74.9,132.5,27.9,0.11654560911816914,113918.6,127708.0133734763,33905.0,319140.0,28290.0,1.395666484053039,40555.4,3418.0343473991015,40868.0,44236.0,35159.0,-1.0464651246690069,30587.4,24576.99233632952,20445.0,74463.0,17049.0,2.2131230217289275,5.0,1
Oliver TURVEY,Mexico city,0.0,NIO Formula E Team,111.64408602150537,18.302705088530963,117.9,121.9,7.3,-4.156151903950547,31442.397849462366,107220.5708027331,15240.0,968675.0,14442.0,7.96346933421264,29949.010752688173,2817.3076011412636,29053.0,50618.0,28105.999999999996,4.863994638975161,20422.52688172043,1712.9028538622727,19649.0,27355.0,18840.999999999996,2.1596176939568275,47.0,3
Oliver TURVEY,Mexico city,3.0,NIO Formula E Team,93.45714285714287,29.75101438846846,102.6,122.0,39.9,-1.0909619431942088,38503.57142857143,44989.32116572088,16554.0,135217.0,14326.0,2.1799742508455524,31006.0,2252.696162379651,30541.999999999996,34088.0,28401.0,0.1448855009074525,23033.571428571428,4463.209303372887,21649.0,31676.0,19050.0,1.4326624574754612,4.0,2
Oliver TURVEY,Mexico,0.0,NEXTEV NIO,105.85873015873017,22.85424810458684,114.7,119.8,14.8,-2.8325096081411387,31462.079365079364,69579.76952513584,15718.0,457745.0,14653.0,5.269087717386632,31220.634920634922,5438.362106078023,29668.0,62048.0,28992.0,5.048982385044652,21637.238095238095,5159.497076998649,19966.0,47630.0,19232.0,4.187648545192227,33.0,3
Oliver TURVEY,Mexico,2.0,NEXTEV NIO,68.37142857142857,51.340163429350135,85.2,120.1,10.5,-0.20746756704040553,176267.2857142857,277295.87823100574,17994.0,663145.0,14716.0,1.37040952271224,31996.0,2594.3256670407955,32568.000000000004,35506.0,28744.0,-0.0288416275236894,64151.0,109792.95191859994,20987.0,312831.0,19180.999999999996,2.632357517775913,4.0,2
Oliver TURVEY,Monaco,0.0,NEXTEV NIO,105.52647058823528,20.330915475048883,112.6,118.4,11.5,-3.3761132356010615,27120.41176470588,40848.398397133635,21746.5,431926.0,20413.0,9.835390397055683,18817.519607843136,4445.835060008395,17782.5,50028.0,16628.0,6.038659313896271,26018.79411764706,57836.473626520936,16900.5,509037.0,16329.999999999998,7.420829172383629,50.0,3
Oliver TURVEY,Monaco,1.0,NEXTEV NIO,92.39999999999999,33.0685651336734,106.0,116.5,54.7,-1.5376721971825749,41057.0,32229.90659310076,23922.0,78235.0,21014.0,1.7162013193201384,18482.666666666668,1377.5036600072378,18479.0,19862.000000000004,17107.0,0.011978104720762016,17378.666666666668,898.7637806083054,17566.0,18169.0,16401.0,-0.897205639855156,3.0,0
Oliver TURVEY,Montreal,0.0,NEXTEV NIO,101.5818181818182,25.14601676391132,108.7,119.1,13.7,-2.6691095806713023,61630.606060606064,115818.40480250197,29390.0,572333.0,27308.0,3.927773718768831,32391.090909090908,5691.251918315273,31192.0,62302.0,29079.0,4.814070878747484,31310.424242424244,10166.637358998989,29180.0,86646.0,26596.0,5.339304444719714,25.0,3
Oliver TURVEY,Montreal,4.0,NEXTEV NIO,103.64736842105262,19.86525878012008,112.35,117.8,44.3,-2.153664731155029,35854.52631578947,23435.029051281843,29194.5,157680.0,27804.0,4.461394664830373,34372.26315789474,10249.040613464453,30620.0,70533.0,29359.0,2.707972495597241,31446.973684210527,9648.616698184147,27968.0,63894.0,26760.0,2.838163924097,35.0,1
Oliver TURVEY,Montreal2,0.0,NEXTEV NIO,106.19420289855073,21.143903891707332,112.9,120.8,12.4,-3.3621828393493387,51942.840579710144,104678.17621835353,29130.0,736284.0,26974.0,5.457560903377376,30677.217391304348,1451.6518265670488,30211.0,37283.0,28639.0,2.1016307980893654,28792.927536231884,2624.984702021757,27764.0,40400.99999999999,26198.0,2.247012300776425,37.0,5
Oliver TURVEY,Montreal2,3.0,NEXTEV NIO,90.59999999999998,39.929813423055215,108.9,118.1,44.8,-1.629183235998772,71402.33333333333,73142.70906476826,30825.0,155839.0,27543.0,1.7281283602967121,31894.0,2947.5598382390835,31111.0,35154.0,29416.999999999996,1.11104075809723,28424.666666666668,1533.10936770125,28768.0,29756.999999999996,26749.000000000004,-0.9572152210881261,3.0,0
Oliver TURVEY,Newyork,0.0,NEXTEV NIO,91.00666666666665,23.555576448437467,97.8,110.7,13.7,-2.488793197893259,30216.88888888889,10089.906435331171,27797.0,81479.0,24984.0,4.210585067349375,20450.733333333334,3173.247113833799,19868.0,39119.0,17726.0,4.838101799592236,50930.044444444444,103775.95424912343,22914.0,467078.0,20685.0,3.619563674411286,26.0,3
Oliver TURVEY,Newyork,4.0,NEXTEV NIO,99.05434782608695,16.66158197800142,106.0,110.9,48.2,-2.236845755884598,29487.739130434784,10813.036250408904,26183.0,77255.0,25000.0,3.5037733977204844,20015.043478260868,5005.366510973869,18604.0,44583.99999999999,17864.0,4.23099224788673,24765.065217391304,10467.366525226387,21589.5,69366.0,20521.0,3.708926210115697,43.0,1
Oliver TURVEY,Newyork,0.0,NIO Formula E Team,95.20810810810814,26.040453341103923,105.8,115.6,7.1,-2.281468131823255,34774.94594594595,14756.940873414158,29695.0,92331.0,27177.0,3.3353940027352023,26936.162162162163,5646.898241579243,25220.0,54167.0,23183.0,3.6053374115486214,72791.27027027027,190023.6218154716,26466.0,1099970.0,23026.0,4.891979200212821,24.0,3
Oliver TURVEY,Paris,0.0,NEXTEV NIO,94.31836734693877,23.350728695529927,102.6,111.6,14.8,-2.492411444859707,21261.95918367347,11177.318260580187,18108.0,75013.0,16857.0,4.4353656887299575,27210.20408163265,3605.399382521026,25767.0,42685.0,24506.0,3.201184268440162,42819.5306122449,79450.69512337564,22556.0,423803.0,20560.0,4.007492697183639,30.0,3
Oliver TURVEY,Paris,3.0,NEXTEV NIO,97.29814814814816,19.630650761911298,105.95,110.8,21.6,-2.3681755121964225,25436.333333333332,34432.123439141855,17801.0,266979.0,13057.0,6.772552789736737,26954.814814814814,3516.4573943912405,25507.0,41418.0,24849.0,2.9850183172194997,25880.59259259259,14319.060743833881,21839.0,117515.0,20521.0,5.372482163245053,49.0,1
Oliver TURVEY,Paris,0.0,NIO Formula E Team,99.74505494505492,20.966058622535954,108.2,112.7,8.6,-3.047362826803857,19178.10989010989,6608.193122431088,17682.0,62585.0,11340.0,5.2994637306069885,25810.659340659342,2468.8784958167203,24824.0,41504.0,24165.0,3.5826250393298897,41587.79120879121,102418.84888735804,21342.0,754768.0,20241.0,5.793999668686242,49.0,4
Oliver TURVEY,Paris,2.0,NIO Formula E Team,76.96666666666665,46.14979234333924,94.6,111.7,24.6,-1.4683820673745478,69883.33333333333,87970.82244320177,21146.0,171436.0,17068.0,1.7278644815120487,26850.0,2380.372449848975,26959.0,29174.0,24416.999999999996,-0.20562811716656176,23394.0,2590.5831389862783,24850.0,24929.000000000004,20403.0,-1.7302389244072571,3.0,0
Oliver TURVEY,Punta,0.0,NIO Formula E Team,117.23066666666664,23.941787359802152,127.2,135.0,17.4,-2.776977751515051,38906.613333333335,77396.21769756588,22297.0,513188.0,20638.0,5.557825507679345,28798.546666666665,5918.928793454265,27040.0,69556.0,25663.0,5.315081297825998,31569.453333333335,6265.171528234339,29350.0,71889.0,27943.0,4.7050737464429595,37.0,4
Oliver TURVEY,Punta,3.0,NIO Formula E Team,104.3142857142857,25.517734262758548,98.4,135.2,64.2,-0.1916299092904953,33195.57142857143,23234.286079392405,23717.0,85254.0,20684.0,2.51751774848624,31720.285714285714,5448.177056419445,32099.000000000004,37652.0,25601.999999999996,-0.06478341871993051,36934.142857142855,10068.578341033248,36080.0,58029.0,27895.0,1.82594635611149,4.0,2
Oliver TURVEY,Rome,0.0,NIO Formula E Team,93.06885245901638,21.57482746924918,101.4,106.2,8.5,-2.8149624045866584,36630.983606557376,37725.27893137077,31275.0,322208.0,0.0,7.4623935749069785,31076.885245901638,5205.855760898364,30448.0,51053.0,0.0,-2.5082355901153526,53241.50819672131,61615.25923168246,39511.0,389083.0,37631.0,5.187595482889495,33.0,3
Oliver TURVEY,Rome,3.0,NIO Formula E Team,68.06666666666666,44.38426898500563,78.8,106.1,19.3,-1.0245835472456164,51895.666666666664,30651.78576091992,38761.0,86926.0,30000.0,1.574224503058425,35723.666666666664,5817.343064779086,37720.0,40280.0,29171.0,-1.3624014859960145,47420.666666666664,8488.348622278265,50271.0,54117.0,37874.0,-1.3406868953617719,3.0,0
Oliver TURVEY,Santiago,0.0,NIO Formula E Team,96.11408450704224,23.71664452160518,107.1,112.0,17.4,-2.1314775116666853,30599.478873239437,23687.59824396311,22873.0,148572.0,22025.0,3.4586690513370995,30121.408450704224,10093.754594624292,26948.0,76801.0,25697.0,3.9714818572500805,49106.140845070426,70463.28738251793,33031.0,460292.0,31476.0,5.524057295637052,37.0,6
Oliver TURVEY,Santiago,3.0,NIO Formula E Team,87.96666666666665,30.107363440416588,98.1,111.7,54.1,-1.3430057104184674,47477.0,41537.25834717549,24931.0,95412.0,22088.0,1.7229269357604833,29729.666666666668,3369.4415462110837,31342.0,31990.0,25857.0,-1.6602602643956546,34293.333333333336,2612.1646834250996,34400.99999999999,36850.0,31629.0,-0.18516324722032593,3.0,0
Oliver TURVEY,Zurich,0.0,NIO Formula E Team,106.15263157894735,23.1711226813849,115.5,120.9,15.2,-2.78423484701137,28536.947368421053,10815.202380470108,25602.5,91017.0,23906.0,5.0277934596700415,32314.315789473683,4499.780984923675,30596.0,60689.0,29356.0,3.9710105910147666,40561.81578947369,93145.1773052097,20463.5,527529.0,19512.0,4.835924685446678,39.0,4
Oliver TURVEY,Zurich,2.0,NIO Formula E Team,91.5,35.74409042065555,103.5,119.7,51.3,-1.3404671363934069,54690.666666666664,50042.52217198223,26858.0,112462.0,24752.0,1.7286003923129296,33712.666666666664,3333.031102965189,34799.0,36367.0,29971.999999999996,-1.31087714294761,22606.0,2766.0265725404734,24083.000000000004,24320.0,19415.0,-1.7177564462745056,3.0,0
Oliver TURVEY,newyork2,0.0,NEXTEV NIO,99.84791666666666,13.28387263425544,103.65,107.6,41.0,-3.3353371959797706,28200.354166666668,6826.0825732940775,26612.0,68100.0,25748.0,4.976351612551446,20494.145833333332,6088.307744443121,18949.0,43910.0,18339.000000000004,3.7158538700716166,24022.833333333332,9763.734723908943,22200.5,88273.0,21278.0,6.389979326361789,48.0,1
Oliver TURVEY,newyork2,2.0,NEXTEV NIO,86.20500000000001,33.208852259917876,97.35,112.6,6.9,-1.5198856850412312,40880.5,45677.30904312395,26573.0,220757.0,24728.0,3.6893260132367334,19398.0,1817.158307850329,19063.5,24590.999999999996,17452.0,1.2981267112854067,85563.65,220282.58339908835,24125.0,980575.0,20188.0,3.9614594788349575,17.0,2
Oliver Turvey,Hong Kong,0.0,NIO Formula E Team,95.13095238095237,18.07893921039857,99.9,102.3,3.8,-4.085106718019045,20792.04761904762,8037.868938397031,18980.5,61798.0,18634.0,4.564736253479175,24286.35714285714,7411.332837642201,22637.0,62377.0,21816.0,4.586599598323815,65403.23809523809,249202.1439889184,25308.0,1640997.0,24802.0,6.468481393912369,42.0,2
Oliver Turvey,Hong Kong,4.0,NIO Formula E Team,84.79999999999998,26.15935938308378,96.5,105.8,10.2,-1.7999876542848625,23550.30612244898,12857.344600467472,19060.0,80396.0,17831.0,3.5186018972217274,23984.530612244896,2386.38367533772,22897.0,28969.0,21068.0,0.7122862873465576,60535.4693877551,110209.66037570957,26200.0,618366.0,24396.0,3.6746847016482835,30.0,5
Oliver Turvey,Hong Kong2,0.0,NIO Formula E Team,100.53333333333333,7.236397898502719,102.5,103.4,65.6,-4.319104914265649,18733.37777777778,684.8681123494739,18581.0,22895.0,18382.0,5.487205582648089,22562.11111111111,2951.76435852912,22000.999999999996,41801.0,21805.0,6.579142716024132,25799.68888888889,5423.331342962142,24759.0,60130.0,24460.0,6.112371087272484,45.0,1
Oliver Turvey,Hong Kong2,1.0,NIO Formula E Team,85.59166666666668,28.946305864279225,93.45,106.5,10.2,-1.8764849869918825,28782.333333333332,36027.401378089584,18728.5,190990.0,17732.0,4.3725095137554355,23671.333333333332,2341.547048365705,24004.0,27695.999999999996,20799.0,0.17622248899025442,68465.375,145217.38317517142,26434.0,615883.0,24202.0,3.3790763877920544,21.0,2
Oliver Turvey,London10,0.0,NEXTEV TCR Formula E Team,102.51875,24.917106929616352,111.7,120.7,10.7,-2.679309476435114,29677.125,17893.610499101298,24666.0,121976.0,23300.0,4.7985534551205955,35499.71875,1926.5780332877168,34662.5,40627.0,32398.000000000004,1.025227016179529,69090.125,160352.36102222887,33799.0,921261.0,31544.0,5.208106025485231,18.0,2
Oliver Turvey,London10,2.0,NEXTEV TCR Formula E Team,106.03235294117648,23.281735858799927,116.35,122.7,10.3,-2.663599008562807,53215.94117647059,158321.73845741543,24452.5,948883.0,23000.0,5.823803936046083,36921.44117647059,8730.466172395609,33690.0,67231.0,31987.0,2.6683639018084215,36698.0,14236.300264188067,32353.5,112323.0,30680.0,4.869241325908879,29.0,1
Oliver Turvey,London11,2.0,NEXTEV TCR Formula E Team,102.54,33.371298730306684,115.3,125.5,7.6,-2.379910481852819,60904.7,154812.059047193,23774.0,717850.0,22035.0,4.454908942878569,32556.2,7958.444549163189,33731.5,40093.0,0.0,-3.913600172413237,32221.5,8204.550794336159,32449.0,39927.0,0.0,-3.3777645269869705,15.0,1
Oliver Turvey,London11,4.0,NEXTEV TCR Formula E Team,108.4941176470588,23.07103577263282,117.5,120.4,3.3,-3.428364248354956,115797.76470588235,529438.3013435263,23798.0,3112061.0,23355.999999999996,5.83053034618227,35750.67647058824,8674.655217043563,33420.0,82892.0,32625.0,5.185370299647222,35932.23529411765,12078.860966415223,32346.0,100710.0,31331.0,4.986743356490976,29.0,1
Oriol ServiÃ ,Buenos Aires,2.0,Dragon Racing Formula E Team,103.08793103448276,28.75837682744884,117.1,122.8,8.6,-1.90156423343651,47065.68965517241,131609.55456159706,18650.0,935488.0,0.0,6.013632380646124,27309.01724137931,8346.477003390028,25640.0,55262.0,0.0,0.22166685958771767,34520.58620689655,22823.622341955877,29617.0,194528.0,0.0,6.262631837607245,35.0,5
Oriol ServiÃ ,Buenos Aires,4.0,Dragon Racing Formula E Team,85.12999999999998,44.108453460381796,108.45,117.3,7.0,-1.2597933722388661,213892.3,404746.4813540144,19320.0,1165791.0,18094.0,2.0166520180379655,27524.5,2545.2302340740102,26006.5,32481.0,24840.0,0.9444607913489814,33315.6,4194.870232398932,32042.5,42200.0,29614.0,1.2317145971075483,10.0,2
Oriol ServiÃ ,Puntadel,1.0,Dragon Racing Formula E Team,102.73809523809524,34.01851666652261,116.4,129.6,20.8,-1.5765690808800508,65777.23809523809,103062.70751241925,23763.0,413563.0,22143.0,2.626836191700213,30088.190476190477,3974.924371847188,28100.0,41095.0,26410.999999999996,1.7189504190756497,33022.333333333336,4454.089697495251,30820.0,46880.0,29459.0,2.053740050787931,21.0,3
Oriol ServiÃ ,Puntadel,4.0,Dragon Racing Formula E Team,104.48400000000001,30.348750840043152,122.5,131.6,3.4,-1.5802180050769628,97573.92,410116.09987361444,23591.5,2913995.0,21753.0,6.884676781596562,32439.66,8225.478497613003,27839.5,59708.0,26342.0,1.6138513848373643,35534.2,7655.83785521259,31104.0,63016.0,28306.0,1.5425682167272885,31.0,3
Oriol ServiÃ ,Putrajaya,3.0,Dragon Racing Formula E Team,90.43148148148148,27.515990713285483,104.75,112.4,4.7,-1.8702701651700422,59260.2037037037,251594.60317301704,22323.5,1873012.0,0.0,7.337835275590788,33472.81481481482,13179.975199784947,32749.5,61836.0,0.0,-0.9601739791291702,67740.94444444444,148420.32140822694,32311.999999999996,938863.0,0.0,4.778463676200082,31.0,4
Pierre GASLY,Newyork,0.0,Renault e.dams,91.54199999999999,20.68314990024291,99.75,110.6,17.2,-2.5722926903415537,29317.02,4322.389137587532,27519.5,44948.0,24752.0,1.94455687837927,21049.42,3568.2992409635744,19664.5,37571.0,17595.0,2.7376333239451673,40823.2,69136.80354727642,22705.5,347155.0,21055.0,3.9184295595430325,29.0,3
Pierre GASLY,Newyork,1.0,Renault e.dams,98.3760869565217,18.8551812482241,105.9,108.3,28.0,-2.4136027667084674,32305.152173913044,27072.056420652556,26048.0,202183.0,24969.0,5.838770622634592,19922.934782608696,4756.840610704985,18507.0,40594.0,18035.999999999996,3.7526495182199775,24889.347826086956,10363.97613363475,21684.0,68553.0,20819.000000000004,3.641680661674846,43.0,1
Pierre GASLY,newyork2,0.0,Renault e.dams,101.70204081632653,13.908997234942309,106.0,107.2,46.6,-3.266905777825504,27308.591836734693,6512.792066126372,25961.0,66854.0,25762.0,5.455856753486753,19996.469387755104,5545.178161031893,18624.000000000004,43998.00000000001,18328.0,3.961230794295974,24159.081632653062,10460.520166792086,21832.0,89363.0,21293.0,5.5334980393424384,49.0,1
Pierre GASLY,newyork2,3.0,Renault e.dams,85.37692307692308,32.05737740604877,95.85,113.3,11.6,-1.4812685673426234,51338.192307692305,104510.2070494626,28902.0,560907.0,24540.0,5.011499772417768,20241.46153846154,2373.447589154128,19225.5,25289.0,17309.0,0.8584925425012775,58881.269230769234,112791.50040869486,23125.5,522704.0,20230.999999999996,3.4403722215751533,21.0,3
Qing Hua MA,HongKong,0.0,TECHEETAH,83.30476190476189,29.611610496399482,96.1,103.5,12.6,-1.766298138484868,21330.571428571428,5407.082592040079,19272.0,41923.0,18770.0,3.206917161411281,22700.095238095237,2411.075421980032,21688.0,29603.0,20534.0,1.6097911061296837,77286.19047619047,126649.13586859529,26939.0,472358.0,25235.0,2.4811191225968487,21.0,3
Robin FRIJNS,Berlin,0.0,Andretti Formula E,103.53846153846153,23.542502215979734,111.9,118.7,13.6,-2.8322143742360386,28609.01282051282,5621.140810620254,27078.5,64594.0,25645.0,4.687445025977094,21693.52564102564,3953.602784784213,20871.0,53511.0,19676.0,7.074926091443293,46064.94871794872,82397.89797121803,24849.5,553553.0,23673.0,4.537373499626953,44.0,6
Robin FRIJNS,Berlin,1.0,Andretti Formula E,89.43333333333334,44.866617137169285,112.9,117.7,37.7,-1.709775149992467,73994.66666666667,81978.25610692956,27319.0,168652.0,26013.0,1.7315562798142003,21082.666666666668,1363.2631196263392,20991.999999999996,22489.0,19767.0,0.2979581353398002,24769.0,1247.3896744802723,24268.0,26189.0,23850.0,1.5158200983419465,3.0,0
Robin FRIJNS,Berlin2,0.0,Andretti Formula E,100.54615384615386,26.397396036020627,112.05,118.7,17.3,-2.2179971656021933,29067.115384615383,7072.453469442028,27160.0,71896.0,25774.0,5.045920923334212,21465.74358974359,2060.5503012034296,20928.0,32137.0,19633.0,3.5817001722730404,50199.42307692308,79805.24138997507,24950.5,425014.0,23508.0,3.504171301076587,46.0,9
Robin FRIJNS,Berlin2,4.0,Andretti Formula E,96.60000000000001,29.434163823693037,106.9,119.5,63.4,-1.3818732067311592,43426.0,27579.638521924106,29435.0,75197.0,25646.0,1.6953454398412908,22341.666666666668,3137.7001662576604,21831.999999999996,25703.000000000004,19490.0,0.7116636172358405,25757.333333333332,2510.578087479721,25396.0,28429.000000000004,23447.0,0.6342438365165901,3.0,0
Robin FRIJNS,Buenos,0.0,Andretti Formula E,111.02941176470588,27.416282659629392,122.05,145.0,12.8,-2.4530495792477627,46985.779411764706,112928.47094442633,18929.0,642519.0,0.0,4.6872305888561545,25863.941176470587,6002.671258306098,25056.0,64732.0,0.0,3.0618581435109062,30769.367647058825,4915.684534722282,29040.0,58342.0,27693.0,3.840543265819036,37.0,6
Robin FRIJNS,Buenos,1.0,Andretti Formula E,85.5,45.67588714701299,94.55,127.2,25.7,-0.8302299717358433,30972.5,19353.476871094765,23264.5,59569.0,17792.0,1.8274239390009877,28139.75,3952.96254936303,27503.0,33468.0,24085.0,0.8821041674003446,94628.5,128937.42839713635,31097.5,288024.0,28295.0,1.9993384182637735,4.0,1
Robin FRIJNS,HongKong,0.0,Andretti Formula E,79.80263157894736,28.922959054273687,91.65,105.2,11.2,-1.2728189173299111,23130.552631578947,11513.323653541973,19354.5,66006.0,0.0,2.2245161686616393,23015.447368421053,6162.01944213609,21696.0,43704.0,0.0,-0.09059895657073379,72938.68421052632,112205.91080689864,28202.5,504980.0,25139.0,2.735675519647832,21.0,5
Robin FRIJNS,HongKong,3.0,Andretti Formula E,94.8957446808511,19.131125986167472,101.8,104.4,3.8,-3.259389000618822,56493.89361702128,246801.91797614904,18936.0,1712157.0,18563.0,6.8514614096213835,23226.91489361702,6755.617433339674,21245.0,57469.0,20628.0,4.090196344676748,27796.44680851064,7512.2150059767455,25464.0,63420.0,24857.0,3.7583850324759376,45.0,1
Robin FRIJNS,Marrakesh,0.0,Andretti Formula E,112.78387096774189,26.57011876148601,123.65,128.2,14.0,-2.678189248255537,59481.1129032258,112346.07002911602,30368.0,710665.0,29289.0,4.7222259570871685,39023.6129032258,4979.17663663855,37463.0,69655.0,35750.0,4.567516016070507,19604.3064516129,3838.304883663842,18342.0,44180.0,17658.0,4.935906599011591,33.0,6
Robin FRIJNS,Marrakesh,4.0,Andretti Formula E,85.89999999999999,69.77370564904805,121.6,130.6,5.5,-1.699686932376297,647114.0,1068282.252464675,31763.0,1880659.0,28920.0,1.7320370070783961,37904.0,1897.3357636433252,38345.0,39542.0,35825.0,-0.9894341846923617,18195.0,1246.182972119263,17837.0,19581.0,17167.0,1.1860594199035566,3.0,0
Robin FRIJNS,Mexico,0.0,Andretti Formula E,103.11612903225804,24.519780348343165,114.8,119.2,16.8,-2.1380765618290853,31772.913978494624,60035.2748018696,15593.0,391763.0,15027.0,4.675708135385767,31969.236559139787,6949.907270882561,29589.0,75535.0,28778.0,4.1424290215063575,22098.397849462366,5954.408005729116,20080.0,51797.0,19300.0,3.9999246616527437,45.0,7
Robin FRIJNS,Mexico,3.0,Andretti Formula E,66.68333333333334,45.36229344584186,79.05000000000001,118.3,5.9,-0.4934803123389246,275754.5,486231.6338346365,18618.5,1228329.0,14925.0,2.0762697894807713,35283.0,8331.275196511036,32912.0,51910.0,29351.0,2.2063992130766756,26986.666666666668,8610.487829772868,24032.0,41752.0,19412.0,1.1860607781782337,6.0,2
Robin FRIJNS,Monaco,0.0,Andretti Formula E,103.23786407766993,23.34148505997151,112.6,118.6,15.7,-2.6240015925094244,23299.106796116506,6168.32010676028,21607.0,58269.0,20477.0,4.613170482133559,18864.980582524273,4467.011636475058,17729.0,49062.0,16860.0,6.0172770169364105,31136.417475728154,56244.18701633021,16924.0,361594.0,16235.0,4.482445494305271,51.0,6
Robin FRIJNS,Monaco,3.0,Andretti Formula E,93.03333333333335,33.01822728938265,106.0,117.6,55.5,-1.4946619233536043,38623.666666666664,29024.36668272597,23173.0,72105.0,20593.0,1.7166668070590891,19886.333333333332,2987.221172483439,19426.0,23077.0,17156.0,0.6769863432208606,17670.666666666668,1588.2991951560432,17323.0,19404.0,16285.0,0.9378199749752161,3.0,0
Robin FRIJNS,Montreal,0.0,Andretti Formula E,96.23703703703706,29.21168296508131,108.0,119.3,13.0,-1.7970961790149933,74672.07407407407,136726.60321265654,29006.0,693027.0,27369.0,3.9898824345335484,31582.40740740741,3463.8455203969174,30273.000000000004,47196.00000000001,29039.0,3.8111965375526324,30455.666666666668,3279.088850932174,29010.0,37781.0,26407.0,0.7650542951871898,20.0,4
Robin FRIJNS,Montreal,2.0,Andretti Formula E,104.48421052631576,20.11677431447064,112.9,116.8,41.2,-2.29693418380446,36131.78947368421,26115.32476489815,28980.5,175493.0,28383.0,4.6868811309674845,33830.57894736842,9525.560315878363,30508.5,68915.0,29351.0,3.0832161869730874,31285.5,9448.732495433991,27886.5,62403.0,26888.0,2.8045800447394655,35.0,1
Robin FRIJNS,Montreal2,0.0,Andretti Formula E,105.25588235294117,22.1171668474759,113.8,119.9,16.7,-2.921976882959742,49599.07352941176,80570.78782416397,28913.5,529185.0,27160.0,4.745979235997122,30658.279411764706,1474.9285825926959,30148.0,36681.0,28747.0,2.3039822000374346,28872.735294117647,2959.3936632793757,27735.5,44885.0,26410.0,3.2572325754776643,37.0,7
Robin FRIJNS,Montreal2,3.0,Andretti Formula E,95.89999999999999,30.985803200820854,109.1,118.1,60.5,-1.569113672928069,52789.0,41055.23694974856,30598.0,100164.0,27605.0,1.7217006041368625,31794.666666666668,2131.7702346485044,32073.999999999996,33773.0,29537.0,-0.5795266140759741,27939.666666666668,1452.6628422773583,27889.0,29416.999999999996,26513.0,0.1567622090425803,3.0,0
Robin FRIJNS,Newyork,0.0,Andretti Formula E,86.29722222222222,28.990505698157815,99.35,111.0,15.1,-1.772663524056081,30097.86111111111,7919.807794034174,27330.0,69279.0,24846.0,3.9027900149213077,20624.63888888889,4245.174586029768,19695.0,44202.0,17910.0,5.172715574016256,64539.305555555555,107232.36533030751,22607.0,421224.0,20586.0,2.378936585362745,25.0,5
Robin FRIJNS,Newyork,1.0,Andretti Formula E,98.3304347826087,18.879934905316425,105.69999999999999,110.1,27.0,-2.452864835647284,32589.58695652174,28106.719539463305,26146.0,209878.0,25196.0,5.911862371207546,19947.608695652172,4221.699802361134,18646.0,38871.0,17938.0,3.6743714880099296,24782.869565217392,10576.143207150906,21619.5,70121.0,20695.999999999996,3.709077406110839,43.0,1
Robin FRIJNS,Paris,0.0,Andretti Formula E,89.90454545454548,28.066399298022276,100.6,111.0,19.2,-1.7416989074106555,21526.159090909092,12283.797825616191,17843.5,82724.0,17158.0,4.112822755277454,26555.75,2980.5379265151687,25351.0,38698.0,24500.0,2.9435268945154602,52625.181818181816,82375.37478625197,22467.0,315594.0,20613.0,2.608464886966406,27.0,5
