location,season_year,match_name,match_type,mean_air_temp,std_air_temp,med_air_temp,max_air_temp,min_air_temp,range_air_temp,skew_air_temp,mean_track_temp,std_track_temp,med_track_temp,max_track_temp,min_track_temp,range_track_temp,skew_track_temp,mean_HUMIDITY,std_HUMIDITY,med_HUMIDITY,max_HUMIDITY,min_HUMIDITY,range_HUMIDITY,skew_HUMIDITY,mean_PRESSURE,std_PRESSURE,med_PRESSURE,max_PRESSURE,min_PRESSURE,range_PRESSURE,skew_PRESSURE,mean_WIND_SPEED,std_WIND_SPEED,med_WIND_SPEED,max_WIND_SPEED,min_WIND_SPEED,range_WIND_SPEED,skew_WIND_SPEED
Hong Kong,2017-2018,Super Pole 1,Q,24.13644264705882,0.032470571365911256,24.1111,24.2222,24.1111,0.11110000000000042,0.8685031183221729,32.77780000000001,0.0,32.7778,32.7778,32.7778,0.0,0.0,62.955882352941174,0.47106812668916825,63.0,64,62,2,-0.1509902564186473,1018.0894117647067,0.07352291455053131,1018.08,1018.19,1017.98,0.21000000000003638,0.026664597186062528,2.355896764705882,1.4646424866579917,2.12187,6.3656,0.0,6.3656,0.6064932760095524
Buenos,2016-2017,Groups Qualifying Session,Q,26.299227272727283,0.06799764142160165,26.2778,26.4444,26.2222,0.22220000000000084,0.6342377874509968,26.25,0.24336324271955392,26.1111,26.6667,26.1111,0.5555999999999983,1.1958608382118507,74.93181818181819,0.8995535655735869,75.0,76,73,3,-0.6650059282205547,1008.2361363636362,0.12620057695465148,1008.23,1008.47,1008.03,0.44000000000005457,0.053279296184235506,4.462272045454547,2.0493503007046026,4.82803,8.04672,0.0,8.04672,0.0950713975400268
Buenos,2016-2017,Non Qualifying Practice 1,FP1,23.775070731707324,0.03502805478400317,23.7778,23.8333,23.7222,0.11110000000000042,0.032068142094925034,23.888900000000014,0.0,23.8889,23.8889,23.8889,0.0,0.0,77.95121951219512,0.312347523777212,78.0,79,77,2,-1.2282916205460297,1008.3741463414632,0.24241468199924132,1008.44,1008.71,1008.0,0.7100000000000364,-0.11801171612174143,2.6299034146341467,2.240289631996955,1.60934,8.04672,0.0,8.04672,0.877672811531107
Buenos,2016-2017,Non Qualifying Practice 2,FP2,25.161911428571432,0.06784523812423748,25.1667,25.2222,25.0556,0.16660000000000252,-0.6491704652300182,26.01587142857143,0.21241501216947536,26.1111,26.1111,25.5556,0.5555000000000021,-1.8226897558340154,76.97142857142858,0.5680572819973801,77.0,78,76,2,-0.010002192317386851,1008.5365714285718,0.11201215420239773,1008.54,1008.71,1008.23,0.4800000000000182,-0.707368536343247,2.391024857142858,1.8461687542366845,3.21869,6.43738,0.0,6.43738,0.16102561784975394
Buenos,2016-2017,Race,Race,29.32222,0.17228943221958296,29.2778,29.7222,29.0,0.7222000000000008,0.45896272585787556,26.111099999999997,0.0,26.1111,26.1111,26.1111,0.0,0.0,64.04444444444445,0.6013452931687142,64.0,65,63,2,-0.013719185322566715,1008.0031111111109,0.05057947042309743,1008.0,1008.1,1007.86,0.2400000000000091,0.07279664939873619,4.291584000000001,2.115092149960503,3.21869,11.2654,1.60934,9.65606,1.2852136407839303
Buenos,2016-2017,Super Pole Session,Q,26.36109166666667,0.05024687160471306,26.3333,26.4444,26.2778,0.16660000000000252,0.442216479579602,26.111100000000004,0.0,26.1111,26.1111,26.1111,0.0,0.0,75.08333333333333,0.5149286505444383,75.0,76,74,2,0.2108475192760244,1008.1208333333335,0.08680786865607326,1008.1,1008.3,1008.03,0.2699999999999818,0.8601471169241157,3.3528000000000007,1.4489529809047383,3.21869,6.43738,1.60934,4.82804,0.7120877405200026
Santiago,2017-2018,Non Qualifying Practice 1,FP1,16.597242857142852,0.18120122113187534,16.6667,16.7222,16.1667,0.5555000000000021,-2.049598334024597,28.968257142857148,0.19795149317646907,28.8889,29.4444,28.8889,0.5555000000000021,2.158648492369555,83.64285714285714,0.48795003647426594,84.0,84,83,1,-0.6305815855974869,946.3735000000003,0.09052787579687663,946.3939999999999,946.4960000000001,946.191,0.30500000000006366,-0.9128125715069437,1.5156189285714283,1.170365923291734,1.06093,4.24374,0.0,4.24374,0.46204364142119175
Santiago,2017-2018,Non Qualifying Practice 2,FP2,20.461109999999998,0.37797301249217846,20.4722,21.0556,19.8333,1.222299999999997,-0.11192788691109593,30.259266666666672,0.49976807540638324,30.0,31.1111,29.4444,1.6666999999999987,0.10631728945169705,73.63333333333334,0.9278574999588415,73.0,75,72,3,0.2748338786707137,946.1626666666664,0.03580823767037504,946.1569999999999,946.225,946.0889999999999,0.13600000000008095,-0.5446811216409975,1.1316613333333332,0.8327438586807919,1.06093,3.1828,0.0,3.1828,0.3375274227045651
Santiago,2017-2018,Qualifying Group 1,Q,23.537066666666664,0.028711716539884274,23.5556,23.5556,23.5,0.05559999999999832,-0.9682458365516687,35.0,0.0,35.0,35.0,35.0,0.0,0.0,67.0,0.6324555320336753,67.0,68,66,2,0.0,945.785,0.0,945.785,945.785,945.785,0.0,0.0,2.29869,0.7986421900951639,2.12187,3.1828,1.06093,2.12187,-0.31258399728633374
Santiago,2017-2018,Qualifying Group 2,Q,23.89998,0.07244368157403343,23.8889,24.0,23.8333,0.16669999999999874,0.5413273647983778,35.5556,0.0,35.5556,35.5556,35.5556,0.0,0.0,66.2,0.44721359549995915,66.0,67,66,1,2.236067977499758,945.7102000000001,0.028446440902191353,945.717,945.7510000000001,945.683,0.06800000000009732,0.5122408325599751,1.0609319999999998,1.2993726588896657,1.06093,3.1828,0.0,3.1828,1.3608327655565553
Santiago,2017-2018,Qualifying Group 3,Q,24.120366666666666,0.022698604949790386,24.1111,24.1667,24.1111,0.05559999999999832,2.449489742783413,36.1111,0.0,36.1111,36.1111,36.1111,0.0,0.0,65.5,0.5477225575051661,65.5,66,65,1,0.0,945.632,0.018622566955153522,945.632,945.6489999999999,945.615,0.03399999999987813,0.0,1.768225,0.866249800086557,2.12187,2.12187,0.0,2.12187,-2.449489742783178
Santiago,2017-2018,Qualifying Group 4,Q,24.5,0.09940440634096671,24.4722,24.6667,24.3889,0.27779999999999916,0.9435177002039418,36.6667,0.0,36.6667,36.6667,36.6667,0.0,0.0,65.16666666666667,0.4082482904638627,65.0,66,65,1,2.4494897427831273,945.5590000000001,0.017041126723328325,945.548,945.581,945.548,0.03300000000001546,0.9682458365318405,1.4145766666666664,1.095728310881245,1.06093,3.1828,0.0,3.1828,0.6656719002570394
Santiago,2017-2018,Race,Race,29.562140677966106,0.2587486952281914,29.6111,29.8889,29.0556,0.8333000000000013,-0.43393978021884205,36.29002203389834,0.26183580276498547,36.1111,36.6667,36.1111,0.5555999999999983,0.7817675607404855,55.76271186440678,0.7031697458000685,56.0,57,55,2,0.36973301341313913,944.3232203389829,0.06577864337321418,944.328,944.4639999999999,944.193,0.27099999999995816,0.3903570017032586,2.1758135593220342,1.1043799639909715,2.12187,4.24374,0.0,4.24374,-0.19927150396053486
Santiago,2017-2018,Super Pole,Q,25.44443684210526,0.18425358495088073,25.3889,25.8333,25.1667,0.6666000000000025,0.7659776256895798,37.54386315789473,0.2818321411575892,37.7778,37.7778,37.2222,0.5555999999999983,-0.34789168623840555,63.36842105263158,0.49559462778335195,63.0,64,63,1,0.5934641551186968,945.3800526315788,0.06718669981159267,945.378,945.5139999999999,945.2769999999999,0.23699999999996635,0.4541819313578443,1.6193178947368416,1.5960478132338813,1.06093,6.3656,0.0,6.3656,1.8038227679939227
Mexico city,2017-2018,Non Qualifying Practice 1,FP1,12.162795348837209,0.6165440802043227,11.8889,13.2222,11.4444,1.777800000000001,0.4999236868535728,19.444399999999984,0.0,19.4444,19.4444,19.4444,0.0,0.0,79.81395348837209,1.8804231280864137,81.0,82,76,6,-0.7316962214113923,784.4562790697674,0.09673585182178973,784.4910000000001,784.6260000000001,784.2539999999999,0.3720000000001846,-0.4499801442718383,1.554390930232558,1.0183718773302852,2.12187,3.1828,0.0,3.1828,-0.06560084109315863
Mexico city,2017-2018,Non Qualifying Practice 2,FP2,18.296937931034485,0.48461827792146533,18.2222,19.2222,17.6111,1.6111000000000004,0.34195493296890755,20.49809310344828,11.791050000891447,26.6667,28.3333,0.0,28.3333,-1.2608686694310918,61.51724137931034,1.454566446333072,62.0,64,59,5,-0.18621190322623016,784.1814482758623,0.08959336160305255,784.186,784.322,784.0169999999999,0.30500000000006366,-0.05588368772182226,2.195035172413793,1.1317400639490018,2.12187,4.24374,0.0,4.24374,-0.14541695883399725
Mexico city,2017-2018,Qualifying Group 1,Q,22.0,0.0,22.0,22.0,22.0,0.0,0.0,33.5185,0.28691060628704473,33.3333,33.8889,33.3333,0.5555999999999983,0.9682458365518172,48.666666666666664,0.5163977794943223,49.0,49,48,1,-0.9682458365518337,783.1025,0.05641542342304443,783.0854999999999,783.17,783.035,0.1349999999999909,0.3882232938682742,3.1828016666666663,1.5003886657985213,3.1828,5.30467,1.06093,4.24374,-1.999481912676412e-06
Mexico city,2017-2018,Qualifying Group 2,Q,22.481466666666666,0.167277155244423,22.4722,22.7222,22.2778,0.4444000000000017,0.2809929342570947,34.166650000000004,0.30425988069412063,34.166650000000004,34.4444,33.8889,0.5555000000000021,0.0,47.0,0.0,47.0,47,47,0,0.0,782.9273333333334,0.050046644909235855,782.9159999999999,783.0010000000001,782.865,0.13600000000008095,0.4180715202926597,2.29869,0.7986421900951639,2.12187,3.1828,1.06093,2.12187,-0.31258399728633374
Mexico city,2017-2018,Qualifying Group 3,Q,22.96664,0.030453374197286193,22.9444,23.0,22.9444,0.05559999999999832,0.6085806194500678,35.0,0.0,35.0,35.0,35.0,0.0,0.0,44.8,0.44721359549995715,45.0,45,44,1,-2.236067977499758,782.7163999999999,0.05689288180436516,782.73,782.798,782.6619999999999,0.13600000000008095,0.5122408325758387,3.8193619999999995,2.6629219308627885,3.1828,8.48747,2.12187,6.365600000000001,2.0173449450322307
Mexico city,2017-2018,Qualifying Group 4,Q,23.333333333333332,0.14487202168350824,23.30555,23.5556,23.1667,0.3888999999999996,0.6097501448002217,35.5556,0.0,35.5556,35.5556,35.5556,0.0,0.0,42.833333333333336,0.4082482904638636,43.0,43,42,1,-2.449489742783204,782.527,0.056892881804305705,782.544,782.595,782.459,0.13600000000008095,-0.3841806244329493,3.005978333333333,1.827353149004501,2.652335,6.3656,1.06093,5.30467,1.4351507025748929
Mexico city,2017-2018,Race,Race,27.435375510204082,0.19223397693372268,27.5,27.6667,27.0,0.6666999999999987,-0.9446965015702552,41.065781632653085,0.45128265286914665,41.1111,41.6667,40.5556,1.1111000000000004,0.15342722270354747,31.306122448979593,0.6520506636966257,31.0,32,30,2,-0.40331026106678963,779.2108571428566,0.09862703314340988,779.2080000000001,779.4789999999999,779.039,0.4399999999999409,0.877396174603816,2.489946530612245,1.642893070707067,2.12187,6.3656,0.0,6.3656,0.8256289464750884
Mexico city,2017-2018,Super Pole,Q,24.049999999999997,0.0611436559805408,24.0556,24.1111,23.9444,0.16669999999999874,-0.3887602664508021,36.7778,0.23421936536314075,36.6667,37.2222,36.6667,0.5555000000000021,1.7787811838447136,40.9,0.7378647873726222,41.0,42,39,3,-1.9084299581774111,782.1981999999999,0.07526220831202021,782.188,782.324,782.12,0.2039999999999509,0.44868079531766014,4.03155,2.110046894033927,4.24374,7.426539999999999,1.06093,6.365609999999999,0.1313477958529569
Hong Kong2,2017-2018,Non Qualifying Practice 3,FP1,20.956984962406004,0.18380294287837373,20.9444,21.2222,20.6111,0.6111000000000004,-0.19996929128688978,24.872587969924783,0.23401318622340103,25.0,25.0,24.4444,0.5555999999999983,-1.2950319182664278,73.84210526315789,0.7656996333422745,74.0,75,73,2,0.2764662045378764,1018.4962406015022,0.06689447058120743,1018.49,1018.66,1018.35,0.30999999999994543,0.3958894629776385,1.2563679323308272,0.8791643928570949,1.06093,3.1828,0.0,3.1828,0.20561914065296966
Hong Kong2,2017-2018,Qualifying 2 Group 1,Q,22.495234285714282,0.020766119789031354,22.5,22.5556,22.4444,0.11119999999999663,-1.0527932886097646,28.603162857142856,0.2817406223562965,28.3333,28.8889,28.3333,0.5555999999999983,0.05975838164745371,71.85714285714286,0.3550358012483637,72.0,72,71,1,-2.1338010277048456,1017.679142857143,0.02160765503936695,1017.68,1017.71,1017.64,0.07000000000005002,-0.4766717081734361,2.5462417142857148,0.7804721032603043,2.12187,4.24374,0.0,4.24374,-0.8086273687973413
Hong Kong2,2017-2018,Qualifying 2 Group 2,Q,22.488877142857135,0.050087300760560456,22.5,22.6111,22.4444,0.16669999999999874,0.6749516134061543,29.07935714285715,0.2675254625437443,28.8889,29.4444,28.8889,0.5555000000000021,0.6921459546543035,72.31428571428572,0.47100821595360715,72.0,73,72,1,0.8363747820020816,1017.5611428571431,0.03644265669359498,1017.54,1017.64,1017.51,0.12999999999999545,0.21987148493887138,2.4856171428571434,0.9257195985050238,2.12187,4.24374,1.06093,3.18281,0.37397010065268016
Hong Kong2,2017-2018,Qualifying 2 Group 3,Q,22.78096285714285,0.03284523499968986,22.7778,22.8889,22.7222,0.16669999999999874,0.8966279599584497,29.85713142857143,0.24637502710947087,30.0,30.0,29.4444,0.5555999999999983,-1.1617175051228463,71.14285714285714,0.6482037235521659,71.0,72,70,2,-0.14024771473217557,1017.4920000000006,0.04135925815703901,1017.51,1017.58,1017.41,0.17000000000007276,-0.40486774020773014,2.8796777142857146,0.8753010549656806,3.1828,5.30467,1.06093,4.24374,0.25846971490557497
Hong Kong2,2017-2018,Qualifying 2 Group 4,Q,23.119068571428574,0.05577664370678345,23.1111,23.2222,23.0556,0.16660000000000252,0.2529154657429779,30.539725714285726,0.09391354078543242,30.5556,30.5556,30.0,0.5555999999999983,-5.9160797830994785,70.28571428571429,0.4583492485141037,70.0,71,70,1,0.9917011013304771,1017.3737142857143,0.03573478403342356,1017.37,1017.44,1017.31,0.13000000000010914,-0.27383933537030897,2.394678571428572,1.0402272835698905,2.12187,5.30467,1.06093,4.24374,0.43652070472775434
Hong Kong2,2017-2018,Race 2,Race,23.523021575342376,0.19406781057123906,23.4444,23.8889,23.2778,0.6111000000000004,0.3896891579024203,27.762573287671145,0.1948092062612441,27.7778,28.3333,27.2222,1.1111000000000004,-0.4061759154960116,70.5,1.2668113500295124,71.0,72,68,4,-0.566761395158943,1014.1894863013697,0.06395936599886039,1014.19,1014.43,1014.12,0.30999999999994543,1.265526849129818,3.3572023630136982,1.5462322885754354,3.1828,7.426539999999999,0.0,7.426539999999999,0.10716708123559246
Hong Kong2,2017-2018,Super Pole 2,Q,23.392204477611944,0.09997450498158933,23.3889,23.5556,23.2222,0.3333999999999975,-0.02723133853869631,31.50084925373135,0.2561632323894729,31.6667,31.6667,31.1111,0.5555999999999983,-0.9009399598643449,69.92537313432835,0.26477164751518706,70.0,70,69,1,-3.3119976596918885,1017.0229850746267,0.05131645507773476,1017.03,1017.1,1016.93,0.17000000000007276,-0.19441604702407853,2.296050298507462,0.934386117003241,2.12187,4.24374,0.0,4.24374,-0.19458755117051454
Punta,2017-2018,Non Qualifying Practice 1,FP1,19.462534883720934,0.4230512407800985,19.5,20.1667,18.7778,1.3888999999999996,-0.02457004890759048,23.88890000000001,0.0,23.8889,23.8889,23.8889,0.0,0.0,88.72093023255815,1.7365206235368953,88.0,91,86,5,0.10952679248429355,1010.3325581395353,0.11505884670896192,1010.33,1010.53,1010.16,0.37000000000000455,0.20149679982486854,1.5790627906976744,1.4341240046425643,1.06093,5.30467,0.0,5.30467,1.329962980852274
Punta,2017-2018,Non Qualifying Practice 2,FP2,25.32183793103448,0.4398039461053669,25.2778,26.1111,24.6667,1.4444000000000017,0.2502982398280514,24.789255172413796,0.2743574878384124,25.0,25.0,24.4444,0.5555999999999983,-0.5250246515206782,68.03448275862068,1.3491467838359839,68.0,70,66,4,-0.16047830989465175,1009.445172413793,0.11047367784924488,1009.45,1009.69,1009.28,0.41000000000008185,0.2465112840965465,2.085283448275862,1.1855766874583977,2.12187,5.30467,0.0,5.30467,0.5667678256073013
Punta,2017-2018,Qualifying Group 1,Q,27.527783333333335,0.13027843131795333,27.5278,27.7222,27.3889,0.33330000000000126,0.3485846424613551,32.5,0.3043146529498687,32.5,32.7778,32.2222,0.5555999999999983,0.0,61.333333333333336,0.5163977794943216,61.0,62,61,1,0.9682458365518337,1008.685,0.025099800796034088,1008.7,1008.7,1008.64,0.06000000000005912,-1.5367224976998421,2.475511666666666,2.8203047666194987,1.06093,7.426539999999999,0.0,7.426539999999999,1.3804996353333
Punta,2017-2018,Qualifying Group 2,Q,27.98888,0.046518297475293145,28.0,28.0556,27.9444,0.11119999999999663,0.5122408325717303,33.55554,0.30431465294986854,33.3333,33.8889,33.3333,0.5555999999999983,0.6085806194501846,60.4,0.547722557505166,60.0,61,60,1,0.6085806194501975,1008.54,0.04415880433166907,1008.53,1008.6,1008.5,0.10000000000002274,0.5516221448449304,3.3949860000000003,2.943971183788998,3.1828,6.3656,0.0,6.3656,0.009360625546546502
Punta,2017-2018,Qualifying Group 3,Q,28.29630555555556,0.1077939508955549,28.2778,28.5556,28.1667,0.3888999999999996,1.2624405726265182,35.06172777777778,0.5001688583169304,35.0,36.1111,34.4444,1.6666999999999987,0.306698473063384,59.72222222222222,0.46088859896247575,60.0,60,59,1,-1.0848608560193624,1008.2716666666669,0.09069989298908736,1008.26,1008.43,1008.09,0.33999999999991815,-0.11337763423903947,3.7132683333333336,3.028229059024529,2.652335,12.7312,1.06093,11.670269999999999,1.7843049020667399
Punta,2017-2018,Qualifying Group 4,Q,28.84256666666667,0.022698604949790112,28.8333,28.8889,28.8333,0.05559999999999832,2.4494897427827094,36.4815,0.28691060628704473,36.6667,36.6667,36.1111,0.5555999999999983,-0.9682458365518172,59.0,0.0,59.0,59,59,0,0.0,1008.1166666666667,0.06377042156575892,1008.11,1008.23,1008.06,0.17000000000007276,1.2465309359238752,2.652335,0.5810952929339559,2.652335,3.1828,2.12187,1.06093,0.0
Punta,2017-2018,Race,Race,30.213155102040815,0.18403373678624746,30.1667,30.5556,29.8889,0.6666999999999987,0.2319110472901423,36.21316122448979,0.5745813787069742,36.1111,37.2222,35.5556,1.6666000000000025,0.5576323093320688,51.95918367346939,0.9991492980170131,52.0,53,49,4,-1.0915806813279647,1004.5777551020409,0.2034828545820512,1004.57,1004.98,1004.13,0.8500000000000227,-0.09012894637303459,1.8403944897959186,1.1617023318049633,1.06093,4.24374,0.0,4.24374,0.5578794116922869
Punta,2017-2018,Super Pole,Q,28.90596923076923,0.076542443395972,28.8889,29.0556,28.8333,0.22229999999999706,0.7011814218290915,37.222199999999994,0.0,37.2222,37.2222,37.2222,0.0,0.0,55.76923076923077,0.7250110520819845,56.0,57,55,2,0.39451956119459025,1007.7469230769232,0.052183109557378635,1007.72,1007.82,1007.65,0.17000000000007276,-0.1178143642253303,3.264411538461538,2.3905007968932863,3.1828,9.54841,1.06093,8.487480000000001,1.7471302631242072
Rome,2017-2018,Non Qualifying Practice 1,FP1,14.829462790697676,0.4070555443690092,14.8889,15.3889,14.0556,1.3332999999999995,-0.34996569824032947,15.94316511627907,0.41173197875023265,16.1111,16.6667,15.0,1.6666999999999987,-0.17707536558205325,72.86046511627907,1.6268783334501054,73.0,76,70,6,0.13135295408039033,1011.0506976744188,0.07417467636273864,1011.04,1011.18,1010.9,0.2799999999999727,0.16883878250287823,1.9738297674418608,1.193625161289854,2.12187,6.3656,0.0,6.3656,1.3391349269407795
Rome,2017-2018,Non Qualifying Practice 2,FP2,19.89846206896552,0.35512338943547245,19.9444,20.4444,19.2778,1.1666000000000025,-0.0818591766671157,24.616858620689655,0.6980778300433461,24.4444,25.5556,23.3333,2.222299999999997,-0.17444716499120944,59.689655172413794,0.8063785124981444,60.0,61,58,3,0.20616346872979494,1010.7320689655173,0.0779825672068936,1010.74,1010.84,1010.63,0.21000000000003638,0.09551717703066555,2.6340431034482763,1.9360379193602428,2.12187,7.426539999999999,0.0,7.426539999999999,0.5030914797523439
Rome,2017-2018,Qualifying Group 1,Q,23.0,0.0,23.0,23.0,23.0,0.0,0.0,29.4444,0.0,29.4444,29.4444,29.4444,0.0,0.0,54.4,0.5477225575051652,54.0,55,54,1,0.6085806194501975,1010.1600000000001,0.05385164807132619,1010.16,1010.23,1010.09,0.13999999999998636,0.0,2.758428,0.5810952929339559,3.1828,3.1828,2.12187,1.06093,-0.6085806194501846
Rome,2017-2018,Qualifying Group 2,Q,23.120399999999993,0.07385114758756282,23.1667,23.1667,23.0,0.16669999999999874,-1.2069191964625088,29.9074,0.2268227501817213,30.0,30.0,29.4444,0.5555999999999983,-2.4494897427831552,53.666666666666664,1.0327955589886446,53.0,55,53,2,0.9682458365518647,1010.0166666666668,0.0258198889747076,1010.02,1010.06,1009.99,0.06999999999993634,0.7591047358368402,2.4755116666666663,1.597287922641584,2.1218649999999997,4.24374,1.06093,3.18281,0.21489316325634944
Rome,2017-2018,Qualifying Group 3,Q,23.1204,0.05461801900471968,23.1389,23.1667,23.0556,0.11110000000000042,-0.45523392185336986,30.0,0.0,30.0,30.0,30.0,0.0,0.0,54.0,0.0,54.0,54,54,0,0.0,1009.8366666666666,0.06022181221667832,1009.82,1009.92,1009.75,0.16999999999995907,0.09004700985122023,3.1828033333333328,0.9489291118870085,3.1828,4.24374,2.12187,2.12187,7.903646234616264e-06
Rome,2017-2018,Qualifying Group 4,Q,23.287050000000004,0.022657780120744545,23.2778,23.3333,23.2778,0.0555000000000021,2.4494897427822364,30.0,0.0,30.0,30.0,30.0,0.0,0.0,52.5,0.5477225575051667,52.5,53,52,1,0.0,1009.6700000000001,0.0363318042491877,1009.6700000000001,1009.72,1009.62,0.10000000000002274,0.0,3.005978333333333,1.6997055723555967,3.1828,5.30467,1.06093,4.24374,-0.04053242445881237
Rome,2017-2018,Race,Race,25.748016071428566,0.4420300836231906,25.75,26.2778,25.0556,1.2222000000000008,-0.209950510218938,15.000019642857149,12.638475513294813,25.0,26.6667,0.0,26.6667,-0.37183384940581804,46.55357142857143,2.5790741316649544,47.5,50,42,8,-0.43970251074964645,1006.9078571428576,0.07990253803488141,1006.94,1007.01,1006.74,0.2699999999999818,-0.6222140441809628,1.5156185714285713,1.04846055249057,1.06093,3.1828,0.0,3.1828,0.20572941306362638
Rome,2017-2018,Super Pole,Q,24.031262500000004,0.09291202918173018,24.0556,24.1667,23.8333,0.3333999999999975,-0.5644513628287985,29.930549999999997,0.1897735281855718,30.0,30.0,29.4444,0.5555999999999983,-2.509457330439086,50.875,0.34156502553198753,51.0,51,50,1,-2.5094573304390857,1009.3874999999998,0.08504900548119283,1009.38,1009.48,1009.25,0.2300000000000182,-0.2526522304759006,2.055559375,1.5721288076807138,2.12187,6.3656,0.0,6.3656,1.3857117429854602
Paris,2017-2018,Non Qualifying Practice 1,FP1,11.842969565217395,0.02154796836621584,11.8333,11.8889,11.8333,0.055600000000000094,1.8430640438723724,18.888899999999992,0.0,18.8889,18.8889,18.8889,0.0,0.0,80.91304347826087,0.28810406552003326,81.0,81,80,1,-3.1403996438884607,1006.6660869565216,0.06457829148578272,1006.67,1006.77,1006.54,0.2300000000000182,-0.22599783929053166,3.5979482608695657,2.115562928789774,3.1828,10.6093,1.06093,9.548369999999998,1.663399849337721
Paris,2017-2018,Non Qualifying Practice 2,FP2,13.605368965517242,0.08952586658713389,13.6111,13.7778,13.4444,0.33339999999999925,-0.09562385931845332,19.36777931034482,0.19494228336193406,19.4444,19.4444,18.8889,0.5555000000000021,-2.2163255098093937,68.79310344827586,0.8610338613230183,69.0,70,67,3,-0.6525073625567562,1007.1755172413792,0.0900232591729527,1007.18,1007.35,1007.01,0.34000000000003183,0.09775785676115067,4.060816206896552,1.8390996543328586,3.1828,8.48747,1.06093,7.42654,0.7707971621099503
Paris,2017-2018,Qualifying Group 1,Q,14.481466666666668,0.04539720989958185,14.4722,14.5556,14.4444,0.11120000000000019,0.8573214099739944,20.5556,0.0,20.5556,20.5556,20.5556,0.0,0.0,65.66666666666667,0.5163977794943239,66.0,66,65,1,-0.9682458365518953,1007.2633333333333,0.052788887719527264,1007.265,1007.35,1007.21,0.13999999999998636,0.7228395290266647,3.1828016666666663,1.8978559877020877,2.652335,6.3656,1.06093,5.30467,0.943336114724244
Paris,2017-2018,Qualifying Group 2,Q,14.7963,0.028660076761935258,14.7778,14.8333,14.7778,0.05550000000000033,0.9682458365516682,20.5556,0.0,20.5556,20.5556,20.5556,0.0,0.0,61.666666666666664,0.8164965809277253,61.5,63,61,2,0.8573214099741256,1007.2083333333334,0.052313159593594345,1007.21,1007.28,1007.15,0.12999999999999545,0.09103798759993752,4.243735,1.6435908525755427,4.243735,6.3656,2.12187,4.243729999999999,0.0
Paris,2017-2018,Qualifying Group 3,Q,15.037016666666666,0.15182565549559385,15.027750000000001,15.2222,14.8333,0.38890000000000136,-0.09473824257638994,21.111099999999997,0.0,21.1111,21.1111,21.1111,0.0,0.0,62.333333333333336,0.5163977794943216,62.0,63,62,1,0.9682458365518335,1007.1566666666666,0.06683312551920177,1007.145,1007.25,1007.08,0.16999999999995907,0.32515826717622787,3.359615,3.7006031366616434,2.1218649999999997,10.6093,1.06093,9.548369999999998,2.039823012218624
Paris,2017-2018,Qualifying Group 4,Q,15.333333333333334,0.049685437168920404,15.3333,15.3889,15.2778,0.11110000000000042,0.0015094960870350078,21.666699999999995,0.0,21.6667,21.6667,21.6667,0.0,0.0,59.833333333333336,0.408248290463864,60.0,60,59,1,-2.4494897427832036,1007.1533333333333,0.025819888974683604,1007.15,1007.18,1007.11,0.06999999999993634,-0.7591047358566534,1.7682216666666664,0.8662506165866012,1.5914,3.1828,1.06093,2.12187,0.8573120593446387
Paris,2017-2018,Race,Race,15.699164150943389,0.07813353238167707,15.6667,15.8333,15.5556,0.2776999999999994,0.2718272991834121,22.882611320754716,0.21942124981271927,22.7778,23.3333,22.7778,0.5555000000000021,1.6381329373401996,58.490566037735846,0.5046949386828405,58.0,59,58,1,0.038850881263913124,1006.0230188679242,0.13161109530125248,1005.99,1006.23,1005.72,0.5099999999999909,-0.3735121428216283,2.9225726415094337,1.569566018948882,3.1828,8.48747,0.0,8.48747,0.996967948215884
Paris,2017-2018,Super Pole,Q,15.21112,0.057378253720377435,15.2222,15.2778,15.1111,0.16669999999999874,-0.27206388871292525,22.222199999999997,0.0,22.2222,22.2222,22.2222,0.0,0.0,60.5,0.5270462766947305,60.5,61,60,1,0.0,1007.2060000000001,0.0455094617756863,1007.21,1007.28,1007.15,0.12999999999999545,0.6252531783825575,3.3949890000000003,1.3967854949645395,3.1828,5.30467,1.06093,4.24374,-0.08764276013584142
Monaco,2016-2017,Non Qualifying Practice 1,FP1,17.89815476190476,0.20928695460304303,17.80555,18.2778,17.6111,0.6666999999999987,0.3726401448009546,18.478809523809527,0.3020522905864947,18.3333,19.4444,18.3333,1.1111000000000004,2.0274339283971976,76.80952380952381,0.7066960307707048,77.0,78,75,3,-0.1457815684935989,1011.2895238095238,0.13996432264832118,1011.28,1011.52,1011.04,0.4800000000000182,0.09862646013633043,1.8009309523809538,1.189672540936206,1.60934,4.82803,0.0,4.82803,0.18559654577904952
Monaco,2016-2017,Non Qualifying Practice 2,FP2,16.900796428571425,0.18104447679884111,16.8889,17.3333,16.6667,0.6666000000000025,0.7069843130077239,23.749989285714292,0.3586167420223563,23.8889,24.4444,23.3333,1.1111000000000004,0.2778315537383452,82.07142857142857,0.6042179781166452,82.0,83,81,2,-0.022140894355870362,1012.8774999999998,0.11504025060499586,1012.89,1013.04,1012.7,0.33999999999991815,-0.20818727519605085,3.4485942857142855,1.4991321919288,3.21869,8.04672,0.0,8.04672,0.5861011926912952
